loan_id,Customer_ID,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance,snapshot_date
CUS_0xdd3_2023_01_01,CUS_0xdd3,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0xdd3_2023_01_01,CUS_0xdd3,2023-01-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-03-01
CUS_0xdd3_2023_01_01,CUS_0xdd3,2023-01-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-04-01
CUS_0xdd3_2023_01_01,CUS_0xdd3,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0xdd3_2023_01_01,CUS_0xdd3,2023-01-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-06-01
CUS_0xdd3_2023_01_01,CUS_0xdd3,2023-01-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-07-01
CUS_0xdd3_2023_01_01,CUS_0xdd3,2023-01-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-08-01
CUS_0xdd3_2023_01_01,CUS_0xdd3,2023-01-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-09-01
CUS_0xdd3_2023_01_01,CUS_0xdd3,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0xdd3_2023_01_01,CUS_0xdd3,2023-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2023-11-01
CUS_0xdd8_2023_01_01,CUS_0xdd8,2023-01-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-01-01
CUS_0xdd8_2023_01_01,CUS_0xdd8,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0xdd8_2023_01_01,CUS_0xdd8,2023-01-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-03-01
CUS_0xdd8_2023_01_01,CUS_0xdd8,2023-01-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-04-01
CUS_0xdd8_2023_01_01,CUS_0xdd8,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0xdd8_2023_01_01,CUS_0xdd8,2023-01-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-06-01
CUS_0xdd8_2023_01_01,CUS_0xdd8,2023-01-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-07-01
CUS_0xdd8_2023_01_01,CUS_0xdd8,2023-01-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-08-01
CUS_0xdd8_2023_01_01,CUS_0xdd8,2023-01-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-09-01
CUS_0xdd8_2023_01_01,CUS_0xdd8,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0xdd8_2023_01_01,CUS_0xdd8,2023-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2023-11-01
CUS_0xdd9_2024_03_01,CUS_0xdd9,2024-03-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-03-01
CUS_0xdd9_2024_03_01,CUS_0xdd9,2024-03-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-04-01
CUS_0xdd9_2024_03_01,CUS_0xdd9,2024-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-05-01
CUS_0xdd9_2024_03_01,CUS_0xdd9,2024-03-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-06-01
CUS_0xdd9_2024_03_01,CUS_0xdd9,2024-03-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-07-01
CUS_0xdd9_2024_03_01,CUS_0xdd9,2024-03-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-08-01
CUS_0xdd9_2024_03_01,CUS_0xdd9,2024-03-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-09-01
CUS_0xdd9_2024_03_01,CUS_0xdd9,2024-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-10-01
CUS_0xdd9_2024_03_01,CUS_0xdd9,2024-03-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-11-01
CUS_0xdd9_2024_03_01,CUS_0xdd9,2024-03-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-12-01
CUS_0xdd9_2024_03_01,CUS_0xdd9,2024-03-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-01-01
CUS_0xdda_2024_11_01,CUS_0xdda,2024-11-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-11-01
CUS_0xdda_2024_11_01,CUS_0xdda,2024-11-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-12-01
CUS_0xdda_2024_11_01,CUS_0xdda,2024-11-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2025-01-01
CUS_0xdda_2024_11_01,CUS_0xdda,2024-11-01,10,3,10000,1000.0,0.0,2000.0,9000.0,2025-02-01
CUS_0xdda_2024_11_01,CUS_0xdda,2024-11-01,10,4,10000,1000.0,3000.0,0.0,6000.0,2025-03-01
CUS_0xdda_2024_11_01,CUS_0xdda,2024-11-01,10,5,10000,1000.0,0.0,1000.0,6000.0,2025-04-01
CUS_0xdda_2024_11_01,CUS_0xdda,2024-11-01,10,6,10000,1000.0,0.0,2000.0,6000.0,2025-05-01
CUS_0xdda_2024_11_01,CUS_0xdda,2024-11-01,10,7,10000,1000.0,0.0,3000.0,6000.0,2025-06-01
CUS_0xdda_2024_11_01,CUS_0xdda,2024-11-01,10,8,10000,1000.0,0.0,4000.0,6000.0,2025-07-01
CUS_0xdda_2024_11_01,CUS_0xdda,2024-11-01,10,9,10000,1000.0,0.0,5000.0,6000.0,2025-08-01
CUS_0xdda_2024_11_01,CUS_0xdda,2024-11-01,10,10,10000,1000.0,0.0,6000.0,6000.0,2025-09-01
CUS_0xddf_2023_11_01,CUS_0xddf,2023-11-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-11-01
CUS_0xddf_2023_11_01,CUS_0xddf,2023-11-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-12-01
CUS_0xddf_2023_11_01,CUS_0xddf,2023-11-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-01-01
CUS_0xddf_2023_11_01,CUS_0xddf,2023-11-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-02-01
CUS_0xddf_2023_11_01,CUS_0xddf,2023-11-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-03-01
CUS_0xddf_2023_11_01,CUS_0xddf,2023-11-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-04-01
CUS_0xddf_2023_11_01,CUS_0xddf,2023-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-05-01
CUS_0xddf_2023_11_01,CUS_0xddf,2023-11-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-06-01
CUS_0xddf_2023_11_01,CUS_0xddf,2023-11-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-07-01
CUS_0xddf_2023_11_01,CUS_0xddf,2023-11-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-08-01
CUS_0xddf_2023_11_01,CUS_0xddf,2023-11-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-09-01
CUS_0xde1_2024_05_01,CUS_0xde1,2024-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-05-01
CUS_0xde1_2024_05_01,CUS_0xde1,2024-05-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-06-01
CUS_0xde1_2024_05_01,CUS_0xde1,2024-05-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-07-01
CUS_0xde1_2024_05_01,CUS_0xde1,2024-05-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-08-01
CUS_0xde1_2024_05_01,CUS_0xde1,2024-05-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-09-01
CUS_0xde1_2024_05_01,CUS_0xde1,2024-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-10-01
CUS_0xde1_2024_05_01,CUS_0xde1,2024-05-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-11-01
CUS_0xde1_2024_05_01,CUS_0xde1,2024-05-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-12-01
CUS_0xde1_2024_05_01,CUS_0xde1,2024-05-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-01-01
CUS_0xde1_2024_05_01,CUS_0xde1,2024-05-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-02-01
CUS_0xde1_2024_05_01,CUS_0xde1,2024-05-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-03-01
CUS_0xde2_2023_01_01,CUS_0xde2,2023-01-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-01-01
CUS_0xde2_2023_01_01,CUS_0xde2,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0xde2_2023_01_01,CUS_0xde2,2023-01-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-03-01
CUS_0xde2_2023_01_01,CUS_0xde2,2023-01-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-04-01
CUS_0xde2_2023_01_01,CUS_0xde2,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0xde2_2023_01_01,CUS_0xde2,2023-01-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-06-01
CUS_0xde2_2023_01_01,CUS_0xde2,2023-01-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-07-01
CUS_0xde2_2023_01_01,CUS_0xde2,2023-01-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-08-01
CUS_0xde2_2023_01_01,CUS_0xde2,2023-01-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-09-01
CUS_0xde2_2023_01_01,CUS_0xde2,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0xde2_2023_01_01,CUS_0xde2,2023-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2023-11-01
CUS_0xde4_2024_10_01,CUS_0xde4,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0xde4_2024_10_01,CUS_0xde4,2024-10-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-11-01
CUS_0xde4_2024_10_01,CUS_0xde4,2024-10-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-12-01
CUS_0xde4_2024_10_01,CUS_0xde4,2024-10-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2025-01-01
CUS_0xde4_2024_10_01,CUS_0xde4,2024-10-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-02-01
CUS_0xde4_2024_10_01,CUS_0xde4,2024-10-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2025-03-01
CUS_0xde4_2024_10_01,CUS_0xde4,2024-10-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-04-01
CUS_0xde4_2024_10_01,CUS_0xde4,2024-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-05-01
CUS_0xde4_2024_10_01,CUS_0xde4,2024-10-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-06-01
CUS_0xde4_2024_10_01,CUS_0xde4,2024-10-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-07-01
CUS_0xde4_2024_10_01,CUS_0xde4,2024-10-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-08-01
CUS_0xde6_2023_06_01,CUS_0xde6,2023-06-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-06-01
CUS_0xde6_2023_06_01,CUS_0xde6,2023-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-07-01
CUS_0xde6_2023_06_01,CUS_0xde6,2023-06-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-08-01
CUS_0xde6_2023_06_01,CUS_0xde6,2023-06-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-09-01
CUS_0xde6_2023_06_01,CUS_0xde6,2023-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-10-01
CUS_0xde6_2023_06_01,CUS_0xde6,2023-06-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-11-01
CUS_0xde6_2023_06_01,CUS_0xde6,2023-06-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-12-01
CUS_0xde6_2023_06_01,CUS_0xde6,2023-06-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-01-01
CUS_0xde6_2023_06_01,CUS_0xde6,2023-06-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-02-01
CUS_0xde6_2023_06_01,CUS_0xde6,2023-06-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-03-01
CUS_0xde6_2023_06_01,CUS_0xde6,2023-06-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-04-01
CUS_0xde7_2023_12_01,CUS_0xde7,2023-12-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-12-01
CUS_0xde7_2023_12_01,CUS_0xde7,2023-12-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-01-01
CUS_0xde7_2023_12_01,CUS_0xde7,2023-12-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-02-01
CUS_0xde7_2023_12_01,CUS_0xde7,2023-12-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-03-01
CUS_0xde7_2023_12_01,CUS_0xde7,2023-12-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-04-01
CUS_0xde7_2023_12_01,CUS_0xde7,2023-12-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-05-01
CUS_0xde7_2023_12_01,CUS_0xde7,2023-12-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-06-01
CUS_0xde7_2023_12_01,CUS_0xde7,2023-12-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-07-01
CUS_0xde7_2023_12_01,CUS_0xde7,2023-12-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-08-01
CUS_0xde7_2023_12_01,CUS_0xde7,2023-12-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-09-01
CUS_0xde7_2023_12_01,CUS_0xde7,2023-12-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-10-01
CUS_0xdea_2023_02_01,CUS_0xdea,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0xdea_2023_02_01,CUS_0xdea,2023-02-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-03-01
CUS_0xdea_2023_02_01,CUS_0xdea,2023-02-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-04-01
CUS_0xdea_2023_02_01,CUS_0xdea,2023-02-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-05-01
CUS_0xdea_2023_02_01,CUS_0xdea,2023-02-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-06-01
CUS_0xdea_2023_02_01,CUS_0xdea,2023-02-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-07-01
CUS_0xdea_2023_02_01,CUS_0xdea,2023-02-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-08-01
CUS_0xdea_2023_02_01,CUS_0xdea,2023-02-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-09-01
CUS_0xdea_2023_02_01,CUS_0xdea,2023-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-10-01
CUS_0xdea_2023_02_01,CUS_0xdea,2023-02-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-11-01
CUS_0xdea_2023_02_01,CUS_0xdea,2023-02-01,10,10,10000,1000.0,1000.0,0.0,0.0,2023-12-01
CUS_0xdef_2025_01_01,CUS_0xdef,2025-01-01,10,0,10000,0.0,0.0,0.0,10000.0,2025-01-01
CUS_0xdef_2025_01_01,CUS_0xdef,2025-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2025-02-01
CUS_0xdef_2025_01_01,CUS_0xdef,2025-01-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2025-03-01
CUS_0xdef_2025_01_01,CUS_0xdef,2025-01-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2025-04-01
CUS_0xdef_2025_01_01,CUS_0xdef,2025-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-05-01
CUS_0xdef_2025_01_01,CUS_0xdef,2025-01-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2025-06-01
CUS_0xdef_2025_01_01,CUS_0xdef,2025-01-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-07-01
CUS_0xdef_2025_01_01,CUS_0xdef,2025-01-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-08-01
CUS_0xdef_2025_01_01,CUS_0xdef,2025-01-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-09-01
CUS_0xdef_2025_01_01,CUS_0xdef,2025-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-10-01
CUS_0xdef_2025_01_01,CUS_0xdef,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0xdf5_2023_05_01,CUS_0xdf5,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0xdf5_2023_05_01,CUS_0xdf5,2023-05-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-06-01
CUS_0xdf5_2023_05_01,CUS_0xdf5,2023-05-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-07-01
CUS_0xdf5_2023_05_01,CUS_0xdf5,2023-05-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-08-01
CUS_0xdf5_2023_05_01,CUS_0xdf5,2023-05-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-09-01
CUS_0xdf5_2023_05_01,CUS_0xdf5,2023-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-10-01
CUS_0xdf5_2023_05_01,CUS_0xdf5,2023-05-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-11-01
CUS_0xdf5_2023_05_01,CUS_0xdf5,2023-05-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-12-01
CUS_0xdf5_2023_05_01,CUS_0xdf5,2023-05-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-01-01
CUS_0xdf5_2023_05_01,CUS_0xdf5,2023-05-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-02-01
CUS_0xdf5_2023_05_01,CUS_0xdf5,2023-05-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-03-01
CUS_0xdf6_2023_09_01,CUS_0xdf6,2023-09-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-09-01
CUS_0xdf6_2023_09_01,CUS_0xdf6,2023-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-10-01
CUS_0xdf6_2023_09_01,CUS_0xdf6,2023-09-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-11-01
CUS_0xdf6_2023_09_01,CUS_0xdf6,2023-09-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-12-01
CUS_0xdf6_2023_09_01,CUS_0xdf6,2023-09-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-01-01
CUS_0xdf6_2023_09_01,CUS_0xdf6,2023-09-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-02-01
CUS_0xdf6_2023_09_01,CUS_0xdf6,2023-09-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-03-01
CUS_0xdf6_2023_09_01,CUS_0xdf6,2023-09-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-04-01
CUS_0xdf6_2023_09_01,CUS_0xdf6,2023-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-05-01
CUS_0xdf6_2023_09_01,CUS_0xdf6,2023-09-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-06-01
CUS_0xdf6_2023_09_01,CUS_0xdf6,2023-09-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-07-01
CUS_0xdfb_2023_01_01,CUS_0xdfb,2023-01-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-01-01
CUS_0xdfb_2023_01_01,CUS_0xdfb,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0xdfb_2023_01_01,CUS_0xdfb,2023-01-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-03-01
CUS_0xdfb_2023_01_01,CUS_0xdfb,2023-01-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-04-01
CUS_0xdfb_2023_01_01,CUS_0xdfb,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0xdfb_2023_01_01,CUS_0xdfb,2023-01-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-06-01
CUS_0xdfb_2023_01_01,CUS_0xdfb,2023-01-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-07-01
CUS_0xdfb_2023_01_01,CUS_0xdfb,2023-01-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-08-01
CUS_0xdfb_2023_01_01,CUS_0xdfb,2023-01-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-09-01
CUS_0xdfb_2023_01_01,CUS_0xdfb,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0xdfb_2023_01_01,CUS_0xdfb,2023-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2023-11-01
CUS_0xdfd_2024_08_01,CUS_0xdfd,2024-08-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-08-01
CUS_0xdfd_2024_08_01,CUS_0xdfd,2024-08-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-09-01
CUS_0xdfd_2024_08_01,CUS_0xdfd,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0xdfd_2024_08_01,CUS_0xdfd,2024-08-01,10,3,10000,1000.0,0.0,1000.0,8000.0,2024-11-01
CUS_0xdfd_2024_08_01,CUS_0xdfd,2024-08-01,10,4,10000,1000.0,0.0,2000.0,8000.0,2024-12-01
CUS_0xdfd_2024_08_01,CUS_0xdfd,2024-08-01,10,5,10000,1000.0,0.0,3000.0,8000.0,2025-01-01
CUS_0xdfd_2024_08_01,CUS_0xdfd,2024-08-01,10,6,10000,1000.0,0.0,4000.0,8000.0,2025-02-01
CUS_0xdfd_2024_08_01,CUS_0xdfd,2024-08-01,10,7,10000,1000.0,0.0,5000.0,8000.0,2025-03-01
CUS_0xdfd_2024_08_01,CUS_0xdfd,2024-08-01,10,8,10000,1000.0,0.0,6000.0,8000.0,2025-04-01
CUS_0xdfd_2024_08_01,CUS_0xdfd,2024-08-01,10,9,10000,1000.0,0.0,7000.0,8000.0,2025-05-01
CUS_0xdfd_2024_08_01,CUS_0xdfd,2024-08-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-06-01
CUS_0xe03_2024_05_01,CUS_0xe03,2024-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-05-01
CUS_0xe03_2024_05_01,CUS_0xe03,2024-05-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-06-01
CUS_0xe03_2024_05_01,CUS_0xe03,2024-05-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-07-01
CUS_0xe03_2024_05_01,CUS_0xe03,2024-05-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-08-01
CUS_0xe03_2024_05_01,CUS_0xe03,2024-05-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-09-01
CUS_0xe03_2024_05_01,CUS_0xe03,2024-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-10-01
CUS_0xe03_2024_05_01,CUS_0xe03,2024-05-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-11-01
CUS_0xe03_2024_05_01,CUS_0xe03,2024-05-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-12-01
CUS_0xe03_2024_05_01,CUS_0xe03,2024-05-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-01-01
CUS_0xe03_2024_05_01,CUS_0xe03,2024-05-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-02-01
CUS_0xe03_2024_05_01,CUS_0xe03,2024-05-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-03-01
CUS_0xe05_2023_07_01,CUS_0xe05,2023-07-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-07-01
CUS_0xe05_2023_07_01,CUS_0xe05,2023-07-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-08-01
CUS_0xe05_2023_07_01,CUS_0xe05,2023-07-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-09-01
CUS_0xe05_2023_07_01,CUS_0xe05,2023-07-01,10,3,10000,1000.0,0.0,1000.0,8000.0,2023-10-01
CUS_0xe05_2023_07_01,CUS_0xe05,2023-07-01,10,4,10000,1000.0,0.0,2000.0,8000.0,2023-11-01
CUS_0xe05_2023_07_01,CUS_0xe05,2023-07-01,10,5,10000,1000.0,0.0,3000.0,8000.0,2023-12-01
CUS_0xe05_2023_07_01,CUS_0xe05,2023-07-01,10,6,10000,1000.0,0.0,4000.0,8000.0,2024-01-01
CUS_0xe05_2023_07_01,CUS_0xe05,2023-07-01,10,7,10000,1000.0,0.0,5000.0,8000.0,2024-02-01
CUS_0xe05_2023_07_01,CUS_0xe05,2023-07-01,10,8,10000,1000.0,0.0,6000.0,8000.0,2024-03-01
CUS_0xe05_2023_07_01,CUS_0xe05,2023-07-01,10,9,10000,1000.0,0.0,7000.0,8000.0,2024-04-01
CUS_0xe05_2023_07_01,CUS_0xe05,2023-07-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2024-05-01
CUS_0xe09_2024_03_01,CUS_0xe09,2024-03-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-03-01
CUS_0xe09_2024_03_01,CUS_0xe09,2024-03-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-04-01
CUS_0xe09_2024_03_01,CUS_0xe09,2024-03-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2024-05-01
CUS_0xe09_2024_03_01,CUS_0xe09,2024-03-01,10,3,10000,1000.0,0.0,2000.0,9000.0,2024-06-01
CUS_0xe09_2024_03_01,CUS_0xe09,2024-03-01,10,4,10000,1000.0,0.0,3000.0,9000.0,2024-07-01
CUS_0xe09_2024_03_01,CUS_0xe09,2024-03-01,10,5,10000,1000.0,0.0,4000.0,9000.0,2024-08-01
CUS_0xe09_2024_03_01,CUS_0xe09,2024-03-01,10,6,10000,1000.0,0.0,5000.0,9000.0,2024-09-01
CUS_0xe09_2024_03_01,CUS_0xe09,2024-03-01,10,7,10000,1000.0,0.0,6000.0,9000.0,2024-10-01
CUS_0xe09_2024_03_01,CUS_0xe09,2024-03-01,10,8,10000,1000.0,0.0,7000.0,9000.0,2024-11-01
CUS_0xe09_2024_03_01,CUS_0xe09,2024-03-01,10,9,10000,1000.0,0.0,8000.0,9000.0,2024-12-01
CUS_0xe09_2024_03_01,CUS_0xe09,2024-03-01,10,10,10000,1000.0,0.0,9000.0,9000.0,2025-01-01
CUS_0xe0f_2024_11_01,CUS_0xe0f,2024-11-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-11-01
CUS_0xe0f_2024_11_01,CUS_0xe0f,2024-11-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-12-01
CUS_0xe0f_2024_11_01,CUS_0xe0f,2024-11-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2025-01-01
CUS_0xe0f_2024_11_01,CUS_0xe0f,2024-11-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2025-02-01
