Customer_ID,loan_id,label,snapshot_date
CUS_0xc58,CUS_0xc58_2023_03_01,0,2023-09-01
CUS_0xc5a0,CUS_0xc5a0_2023_03_01,0,2023-09-01
CUS_0xc683,CUS_0xc683_2023_03_01,0,2023-09-01
CUS_0xc81,CUS_0xc81_2023_03_01,0,2023-09-01
CUS_0xcf8,CUS_0xcf8_2023_03_01,1,2023-09-01
CUS_0xd66,CUS_0xd66_2023_03_01,0,2023-09-01
CUS_0xdcc,CUS_0xdcc_2023_03_01,1,2023-09-01
CUS_0xe3b,CUS_0xe3b_2023_03_01,1,2023-09-01
CUS_0xebc,CUS_0xebc_2023_03_01,1,2023-09-01
CUS_0xf16,CUS_0xf16_2023_03_01,0,2023-09-01
CUS_0xf21,CUS_0xf21_2023_03_01,0,2023-09-01
CUS_0xf4d,CUS_0xf4d_2023_03_01,0,2023-09-01
CUS_0xfa7,CUS_0xfa7_2023_03_01,0,2023-09-01
CUS_0xfac,CUS_0xfac_2023_03_01,0,2023-09-01
CUS_0xfae,CUS_0xfae_2023_03_01,1,2023-09-01
CUS_0x8ec,CUS_0x8ec_2024_09_01,0,2025-03-01
CUS_0x8f2d,CUS_0x8f2d_2024_09_01,0,2025-03-01
CUS_0x8f6a,CUS_0x8f6a_2024_09_01,0,2025-03-01
CUS_0x8f7b,CUS_0x8f7b_2024_09_01,0,2025-03-01
CUS_0x9011,CUS_0x9011_2024_09_01,0,2025-03-01
CUS_0x9041,CUS_0x9041_2024_09_01,0,2025-03-01
CUS_0x90f0,CUS_0x90f0_2024_09_01,1,2025-03-01
CUS_0x913c,CUS_0x913c_2024_09_01,0,2025-03-01
CUS_0x9247,CUS_0x9247_2024_09_01,0,2025-03-01
CUS_0x9283,CUS_0x9283_2024_09_01,1,2025-03-01
CUS_0x92ef,CUS_0x92ef_2024_09_01,0,2025-03-01
CUS_0x9337,CUS_0x9337_2024_09_01,0,2025-03-01
CUS_0x9375,CUS_0x9375_2024_09_01,1,2025-03-01
CUS_0x9404,CUS_0x9404_2024_09_01,0,2025-03-01
CUS_0x9438,CUS_0x9438_2024_09_01,1,2025-03-01
CUS_0x9444,CUS_0x9444_2024_09_01,1,2025-03-01
CUS_0x9466,CUS_0x9466_2024_09_01,1,2025-03-01
CUS_0x9469,CUS_0x9469_2024_09_01,0,2025-03-01
CUS_0x9556,CUS_0x9556_2024_09_01,0,2025-03-01
CUS_0x95ee,CUS_0x95ee_2024_09_01,0,2025-03-01
CUS_0x9674,CUS_0x9674_2024_09_01,1,2025-03-01
CUS_0x9714,CUS_0x9714_2024_09_01,1,2025-03-01
CUS_0x9759,CUS_0x9759_2024_09_01,0,2025-03-01
CUS_0x977a,CUS_0x977a_2024_09_01,1,2025-03-01
CUS_0x97d5,CUS_0x97d5_2024_09_01,0,2025-03-01
CUS_0x97dc,CUS_0x97dc_2024_09_01,1,2025-03-01
CUS_0x97fc,CUS_0x97fc_2024_09_01,0,2025-03-01
CUS_0x98e2,CUS_0x98e2_2024_09_01,0,2025-03-01
CUS_0x98ed,CUS_0x98ed_2024_09_01,0,2025-03-01
CUS_0x9937,CUS_0x9937_2024_09_01,1,2025-03-01
CUS_0x995d,CUS_0x995d_2024_09_01,1,2025-03-01
CUS_0x9978,CUS_0x9978_2024_09_01,1,2025-03-01
CUS_0x9a02,CUS_0x9a02_2024_09_01,0,2025-03-01
CUS_0x9a09,CUS_0x9a09_2024_09_01,0,2025-03-01
CUS_0x9be5,CUS_0x9be5_2024_09_01,0,2025-03-01
CUS_0x9bf3,CUS_0x9bf3_2024_09_01,0,2025-03-01
CUS_0x9c22,CUS_0x9c22_2024_09_01,0,2025-03-01
CUS_0x9ca4,CUS_0x9ca4_2024_09_01,0,2025-03-01
CUS_0x9cc3,CUS_0x9cc3_2024_09_01,1,2025-03-01
CUS_0x9cd3,CUS_0x9cd3_2024_09_01,0,2025-03-01
CUS_0x9d0a,CUS_0x9d0a_2024_09_01,0,2025-03-01
CUS_0x9d2e,CUS_0x9d2e_2024_09_01,1,2025-03-01
CUS_0x9d32,CUS_0x9d32_2024_09_01,1,2025-03-01
CUS_0x9d3d,CUS_0x9d3d_2024_09_01,1,2025-03-01
CUS_0x9d7e,CUS_0x9d7e_2024_09_01,0,2025-03-01
CUS_0x9e67,CUS_0x9e67_2024_09_01,1,2025-03-01
CUS_0x9e7a,CUS_0x9e7a_2024_09_01,0,2025-03-01
CUS_0x9e80,CUS_0x9e80_2024_09_01,0,2025-03-01
CUS_0x9ea6,CUS_0x9ea6_2024_09_01,0,2025-03-01
CUS_0x9f5d,CUS_0x9f5d_2024_09_01,0,2025-03-01
CUS_0x9fcc,CUS_0x9fcc_2024_09_01,0,2025-03-01
CUS_0x9fd2,CUS_0x9fd2_2024_09_01,0,2025-03-01
CUS_0x9ff4,CUS_0x9ff4_2024_09_01,1,2025-03-01
CUS_0x9ffa,CUS_0x9ffa_2024_09_01,0,2025-03-01
CUS_0xa04d,CUS_0xa04d_2024_09_01,0,2025-03-01
CUS_0xa092,CUS_0xa092_2024_09_01,0,2025-03-01
CUS_0xa0b6,CUS_0xa0b6_2024_09_01,0,2025-03-01
CUS_0xa11d,CUS_0xa11d_2024_09_01,1,2025-03-01
CUS_0xa1ec,CUS_0xa1ec_2024_09_01,0,2025-03-01
CUS_0xa204,CUS_0xa204_2024_09_01,0,2025-03-01
CUS_0xa222,CUS_0xa222_2024_09_01,0,2025-03-01
CUS_0xa28,CUS_0xa28_2024_09_01,1,2025-03-01
CUS_0xa2b6,CUS_0xa2b6_2024_09_01,0,2025-03-01
CUS_0xa2cb,CUS_0xa2cb_2024_09_01,1,2025-03-01
CUS_0xa3bd,CUS_0xa3bd_2024_09_01,0,2025-03-01
CUS_0xa3f3,CUS_0xa3f3_2024_09_01,0,2025-03-01
CUS_0xa45d,CUS_0xa45d_2024_09_01,0,2025-03-01
CUS_0xa4f5,CUS_0xa4f5_2024_09_01,1,2025-03-01
CUS_0xa579,CUS_0xa579_2024_09_01,0,2025-03-01
CUS_0xa5ba,CUS_0xa5ba_2024_09_01,1,2025-03-01
CUS_0xa6c7,CUS_0xa6c7_2024_09_01,1,2025-03-01
CUS_0xa6df,CUS_0xa6df_2024_09_01,0,2025-03-01
CUS_0xa736,CUS_0xa736_2024_09_01,0,2025-03-01
CUS_0xa7b7,CUS_0xa7b7_2024_09_01,0,2025-03-01
CUS_0xa81d,CUS_0xa81d_2024_09_01,0,2025-03-01
CUS_0xa84d,CUS_0xa84d_2024_09_01,1,2025-03-01
CUS_0xa857,CUS_0xa857_2024_09_01,1,2025-03-01
CUS_0xa89b,CUS_0xa89b_2024_09_01,0,2025-03-01
CUS_0xa8cb,CUS_0xa8cb_2024_09_01,0,2025-03-01
CUS_0xa903,CUS_0xa903_2024_09_01,0,2025-03-01
CUS_0xa913,CUS_0xa913_2024_09_01,0,2025-03-01
CUS_0xa9d3,CUS_0xa9d3_2024_09_01,1,2025-03-01
CUS_0xaa81,CUS_0xaa81_2024_09_01,0,2025-03-01
CUS_0xaa9d,CUS_0xaa9d_2024_09_01,0,2025-03-01
CUS_0xaafc,CUS_0xaafc_2024_09_01,0,2025-03-01
CUS_0xab1e,CUS_0xab1e_2024_09_01,0,2025-03-01
CUS_0xab5f,CUS_0xab5f_2024_09_01,0,2025-03-01
CUS_0xabf9,CUS_0xabf9_2024_09_01,0,2025-03-01
CUS_0xac05,CUS_0xac05_2024_09_01,0,2025-03-01
CUS_0xac1a,CUS_0xac1a_2024_09_01,0,2025-03-01
CUS_0xac59,CUS_0xac59_2024_09_01,0,2025-03-01
CUS_0xac8e,CUS_0xac8e_2024_09_01,1,2025-03-01
CUS_0xacb7,CUS_0xacb7_2024_09_01,1,2025-03-01
CUS_0xacbe,CUS_0xacbe_2024_09_01,0,2025-03-01
CUS_0xacca,CUS_0xacca_2024_09_01,0,2025-03-01
CUS_0xacda,CUS_0xacda_2024_09_01,1,2025-03-01
CUS_0xace0,CUS_0xace0_2024_09_01,0,2025-03-01
CUS_0xadd5,CUS_0xadd5_2024_09_01,1,2025-03-01
CUS_0xadf7,CUS_0xadf7_2024_09_01,0,2025-03-01
CUS_0xae66,CUS_0xae66_2024_09_01,1,2025-03-01
CUS_0xae9b,CUS_0xae9b_2024_09_01,0,2025-03-01
CUS_0xaea1,CUS_0xaea1_2024_09_01,1,2025-03-01
CUS_0xaef2,CUS_0xaef2_2024_09_01,1,2025-03-01
CUS_0xaffc,CUS_0xaffc_2024_09_01,1,2025-03-01
CUS_0xb01b,CUS_0xb01b_2024_09_01,0,2025-03-01
CUS_0xb064,CUS_0xb064_2024_09_01,0,2025-03-01
CUS_0xb0c1,CUS_0xb0c1_2024_09_01,0,2025-03-01
CUS_0xb0f3,CUS_0xb0f3_2024_09_01,0,2025-03-01
CUS_0xb17b,CUS_0xb17b_2024_09_01,0,2025-03-01
CUS_0xb2c0,CUS_0xb2c0_2024_09_01,0,2025-03-01
CUS_0xb319,CUS_0xb319_2024_09_01,0,2025-03-01
CUS_0xb337,CUS_0xb337_2024_09_01,0,2025-03-01
CUS_0xb350,CUS_0xb350_2024_09_01,0,2025-03-01
CUS_0xb4a1,CUS_0xb4a1_2024_09_01,0,2025-03-01
CUS_0xb4ab,CUS_0xb4ab_2024_09_01,0,2025-03-01
CUS_0xb518,CUS_0xb518_2024_09_01,1,2025-03-01
CUS_0xb563,CUS_0xb563_2024_09_01,0,2025-03-01
CUS_0xb56c,CUS_0xb56c_2024_09_01,0,2025-03-01
CUS_0xb5c9,CUS_0xb5c9_2024_09_01,0,2025-03-01
CUS_0xb63c,CUS_0xb63c_2024_09_01,0,2025-03-01
CUS_0xb66c,CUS_0xb66c_2024_09_01,0,2025-03-01
CUS_0xb66e,CUS_0xb66e_2024_09_01,0,2025-03-01
CUS_0xb6a6,CUS_0xb6a6_2024_09_01,0,2025-03-01
CUS_0xb8b,CUS_0xb8b_2024_09_01,0,2025-03-01
CUS_0xb8be,CUS_0xb8be_2024_09_01,0,2025-03-01
CUS_0xb95f,CUS_0xb95f_2024_09_01,1,2025-03-01
CUS_0xb997,CUS_0xb997_2024_09_01,0,2025-03-01
CUS_0xba08,CUS_0xba08_2024_09_01,0,2025-03-01
CUS_0xba2a,CUS_0xba2a_2024_09_01,0,2025-03-01
CUS_0xbac3,CUS_0xbac3_2024_09_01,0,2025-03-01
CUS_0xbad6,CUS_0xbad6_2024_09_01,0,2025-03-01
CUS_0xbb2a,CUS_0xbb2a_2024_09_01,0,2025-03-01
CUS_0xbbb5,CUS_0xbbb5_2024_09_01,0,2025-03-01
CUS_0xbc49,CUS_0xbc49_2024_09_01,1,2025-03-01
CUS_0xbca8,CUS_0xbca8_2024_09_01,0,2025-03-01
CUS_0xbcb9,CUS_0xbcb9_2024_09_01,0,2025-03-01
CUS_0xbcdd,CUS_0xbcdd_2024_09_01,0,2025-03-01
CUS_0xbd2e,CUS_0xbd2e_2024_09_01,1,2025-03-01
CUS_0xbd54,CUS_0xbd54_2024_09_01,0,2025-03-01
CUS_0xbe00,CUS_0xbe00_2024_09_01,0,2025-03-01
CUS_0xbe97,CUS_0xbe97_2024_09_01,0,2025-03-01
CUS_0xbeaf,CUS_0xbeaf_2024_09_01,1,2025-03-01
CUS_0xbf94,CUS_0xbf94_2024_09_01,0,2025-03-01
CUS_0xc04a,CUS_0xc04a_2024_09_01,0,2025-03-01
CUS_0xc142,CUS_0xc142_2024_09_01,1,2025-03-01
CUS_0xc1a1,CUS_0xc1a1_2024_09_01,1,2025-03-01
CUS_0xc1a2,CUS_0xc1a2_2024_09_01,0,2025-03-01
CUS_0xc1f7,CUS_0xc1f7_2024_09_01,0,2025-03-01
CUS_0xc283,CUS_0xc283_2024_09_01,1,2025-03-01
CUS_0xc2bf,CUS_0xc2bf_2024_09_01,0,2025-03-01
CUS_0xc31c,CUS_0xc31c_2024_09_01,0,2025-03-01
CUS_0xc351,CUS_0xc351_2024_09_01,0,2025-03-01
CUS_0xc375,CUS_0xc375_2024_09_01,0,2025-03-01
CUS_0xc39,CUS_0xc39_2024_09_01,0,2025-03-01
CUS_0xc42d,CUS_0xc42d_2024_09_01,0,2025-03-01
CUS_0xc459,CUS_0xc459_2024_09_01,0,2025-03-01
CUS_0xc4a1,CUS_0xc4a1_2024_09_01,1,2025-03-01
CUS_0xc56a,CUS_0xc56a_2024_09_01,0,2025-03-01
CUS_0xc5d7,CUS_0xc5d7_2024_09_01,1,2025-03-01
CUS_0xc649,CUS_0xc649_2024_09_01,0,2025-03-01
CUS_0xc668,CUS_0xc668_2024_09_01,1,2025-03-01
CUS_0xc6d1,CUS_0xc6d1_2024_09_01,0,2025-03-01
CUS_0xcf5,CUS_0xcf5_2024_09_01,0,2025-03-01
CUS_0xd3d,CUS_0xd3d_2024_09_01,0,2025-03-01
CUS_0xd88,CUS_0xd88_2024_09_01,1,2025-03-01
CUS_0xd97,CUS_0xd97_2024_09_01,0,2025-03-01
CUS_0xed4,CUS_0xed4_2024_09_01,0,2025-03-01
CUS_0xf3c,CUS_0xf3c_2024_09_01,0,2025-03-01
CUS_0xf91,CUS_0xf91_2024_09_01,1,2025-03-01
CUS_0x505f,CUS_0x505f_2024_10_01,0,2025-04-01
CUS_0x50fe,CUS_0x50fe_2024_10_01,0,2025-04-01
CUS_0x51e9,CUS_0x51e9_2024_10_01,0,2025-04-01
CUS_0x52b6,CUS_0x52b6_2024_10_01,1,2025-04-01
CUS_0x5300,CUS_0x5300_2024_10_01,0,2025-04-01
CUS_0x533c,CUS_0x533c_2024_10_01,0,2025-04-01
CUS_0x535a,CUS_0x535a_2024_10_01,0,2025-04-01
CUS_0x53aa,CUS_0x53aa_2024_10_01,0,2025-04-01
CUS_0x540e,CUS_0x540e_2024_10_01,0,2025-04-01
CUS_0x554,CUS_0x554_2024_10_01,0,2025-04-01
CUS_0x5548,CUS_0x5548_2024_10_01,0,2025-04-01
CUS_0x5591,CUS_0x5591_2024_10_01,1,2025-04-01
CUS_0x559e,CUS_0x559e_2024_10_01,1,2025-04-01
CUS_0x55b3,CUS_0x55b3_2024_10_01,1,2025-04-01
CUS_0x56ce,CUS_0x56ce_2024_10_01,0,2025-04-01
CUS_0x585b,CUS_0x585b_2024_10_01,0,2025-04-01
CUS_0x58d8,CUS_0x58d8_2024_10_01,1,2025-04-01
CUS_0x591b,CUS_0x591b_2024_10_01,0,2025-04-01
CUS_0x5993,CUS_0x5993_2024_10_01,0,2025-04-01
CUS_0x5a6b,CUS_0x5a6b_2024_10_01,1,2025-04-01
CUS_0x5aa2,CUS_0x5aa2_2024_10_01,0,2025-04-01
CUS_0x5b60,CUS_0x5b60_2024_10_01,0,2025-04-01
CUS_0x5b77,CUS_0x5b77_2024_10_01,0,2025-04-01
CUS_0x5b80,CUS_0x5b80_2024_10_01,0,2025-04-01
CUS_0x5b87,CUS_0x5b87_2024_10_01,0,2025-04-01
CUS_0x5bd2,CUS_0x5bd2_2024_10_01,0,2025-04-01
CUS_0x5c7d,CUS_0x5c7d_2024_10_01,1,2025-04-01
CUS_0x5d51,CUS_0x5d51_2024_10_01,0,2025-04-01
CUS_0x5d7e,CUS_0x5d7e_2024_10_01,1,2025-04-01
CUS_0x5ebd,CUS_0x5ebd_2024_10_01,1,2025-04-01
CUS_0x5ede,CUS_0x5ede_2024_10_01,0,2025-04-01
CUS_0x5f28,CUS_0x5f28_2024_10_01,1,2025-04-01
CUS_0x6081,CUS_0x6081_2024_10_01,0,2025-04-01
CUS_0x60c9,CUS_0x60c9_2024_10_01,0,2025-04-01
CUS_0x610a,CUS_0x610a_2024_10_01,0,2025-04-01
CUS_0x6228,CUS_0x6228_2024_10_01,0,2025-04-01
CUS_0x625d,CUS_0x625d_2024_10_01,0,2025-04-01
CUS_0x626e,CUS_0x626e_2024_10_01,0,2025-04-01
CUS_0x628d,CUS_0x628d_2024_10_01,1,2025-04-01
CUS_0x62b7,CUS_0x62b7_2024_10_01,0,2025-04-01
CUS_0x62d,CUS_0x62d_2024_10_01,0,2025-04-01
CUS_0x63af,CUS_0x63af_2024_10_01,0,2025-04-01
CUS_0x63e0,CUS_0x63e0_2024_10_01,1,2025-04-01
CUS_0x6423,CUS_0x6423_2024_10_01,0,2025-04-01
CUS_0x652e,CUS_0x652e_2024_10_01,0,2025-04-01
CUS_0x657f,CUS_0x657f_2024_10_01,0,2025-04-01
CUS_0x65e9,CUS_0x65e9_2024_10_01,0,2025-04-01
CUS_0x660d,CUS_0x660d_2024_10_01,1,2025-04-01
CUS_0x6632,CUS_0x6632_2024_10_01,0,2025-04-01
CUS_0x669c,CUS_0x669c_2024_10_01,0,2025-04-01
CUS_0x669f,CUS_0x669f_2024_10_01,0,2025-04-01
CUS_0x66e5,CUS_0x66e5_2024_10_01,0,2025-04-01
CUS_0x6732,CUS_0x6732_2024_10_01,0,2025-04-01
CUS_0x67e3,CUS_0x67e3_2024_10_01,1,2025-04-01
CUS_0x6818,CUS_0x6818_2024_10_01,0,2025-04-01
CUS_0x691e,CUS_0x691e_2024_10_01,0,2025-04-01
CUS_0x691f,CUS_0x691f_2024_10_01,0,2025-04-01
CUS_0x6975,CUS_0x6975_2024_10_01,1,2025-04-01
CUS_0x697a,CUS_0x697a_2024_10_01,0,2025-04-01
CUS_0x6a6f,CUS_0x6a6f_2024_10_01,0,2025-04-01
CUS_0x6a73,CUS_0x6a73_2024_10_01,1,2025-04-01
CUS_0x6b2,CUS_0x6b2_2024_10_01,0,2025-04-01
CUS_0x6ba,CUS_0x6ba_2024_10_01,0,2025-04-01
CUS_0x6bc0,CUS_0x6bc0_2024_10_01,0,2025-04-01
CUS_0x6c23,CUS_0x6c23_2024_10_01,0,2025-04-01
CUS_0x6c2e,CUS_0x6c2e_2024_10_01,0,2025-04-01
CUS_0x6c6d,CUS_0x6c6d_2024_10_01,0,2025-04-01
CUS_0x6cc4,CUS_0x6cc4_2024_10_01,1,2025-04-01
CUS_0x6ccb,CUS_0x6ccb_2024_10_01,0,2025-04-01
CUS_0x6d54,CUS_0x6d54_2024_10_01,0,2025-04-01
CUS_0x6d8,CUS_0x6d8_2024_10_01,1,2025-04-01
CUS_0x6e8b,CUS_0x6e8b_2024_10_01,0,2025-04-01
CUS_0x6e98,CUS_0x6e98_2024_10_01,0,2025-04-01
CUS_0x6f1b,CUS_0x6f1b_2024_10_01,0,2025-04-01
CUS_0x6f2a,CUS_0x6f2a_2024_10_01,0,2025-04-01
CUS_0x6f65,CUS_0x6f65_2024_10_01,0,2025-04-01
CUS_0x6f71,CUS_0x6f71_2024_10_01,0,2025-04-01
CUS_0x711b,CUS_0x711b_2024_10_01,0,2025-04-01
CUS_0x7127,CUS_0x7127_2024_10_01,0,2025-04-01
CUS_0x7145,CUS_0x7145_2024_10_01,0,2025-04-01
CUS_0x716,CUS_0x716_2024_10_01,0,2025-04-01
CUS_0x716d,CUS_0x716d_2024_10_01,0,2025-04-01
CUS_0x7180,CUS_0x7180_2024_10_01,0,2025-04-01
CUS_0x7189,CUS_0x7189_2024_10_01,0,2025-04-01
CUS_0x720e,CUS_0x720e_2024_10_01,1,2025-04-01
CUS_0x7264,CUS_0x7264_2024_10_01,1,2025-04-01
CUS_0x7269,CUS_0x7269_2024_10_01,0,2025-04-01
CUS_0x7279,CUS_0x7279_2024_10_01,0,2025-04-01
CUS_0x7347,CUS_0x7347_2024_10_01,1,2025-04-01
CUS_0x735c,CUS_0x735c_2024_10_01,1,2025-04-01
CUS_0x73c2,CUS_0x73c2_2024_10_01,0,2025-04-01
CUS_0x73d5,CUS_0x73d5_2024_10_01,0,2025-04-01
CUS_0x7423,CUS_0x7423_2024_10_01,0,2025-04-01
CUS_0x7443,CUS_0x7443_2024_10_01,1,2025-04-01
CUS_0x74f9,CUS_0x74f9_2024_10_01,0,2025-04-01
CUS_0x751c,CUS_0x751c_2024_10_01,0,2025-04-01
CUS_0x752b,CUS_0x752b_2024_10_01,0,2025-04-01
CUS_0x753f,CUS_0x753f_2024_10_01,0,2025-04-01
CUS_0x767f,CUS_0x767f_2024_10_01,1,2025-04-01
CUS_0x76ed,CUS_0x76ed_2024_10_01,0,2025-04-01
CUS_0x7749,CUS_0x7749_2024_10_01,0,2025-04-01
CUS_0x77c,CUS_0x77c_2024_10_01,0,2025-04-01
CUS_0x77fe,CUS_0x77fe_2024_10_01,0,2025-04-01
CUS_0x788a,CUS_0x788a_2024_10_01,1,2025-04-01
CUS_0x788b,CUS_0x788b_2024_10_01,0,2025-04-01
CUS_0x7928,CUS_0x7928_2024_10_01,0,2025-04-01
CUS_0x79bd,CUS_0x79bd_2024_10_01,0,2025-04-01
CUS_0x79ce,CUS_0x79ce_2024_10_01,0,2025-04-01
CUS_0x79ef,CUS_0x79ef_2024_10_01,1,2025-04-01
CUS_0x7a4a,CUS_0x7a4a_2024_10_01,0,2025-04-01
CUS_0x7b0,CUS_0x7b0_2024_10_01,0,2025-04-01
CUS_0x7b2c,CUS_0x7b2c_2024_10_01,1,2025-04-01
CUS_0x7be,CUS_0x7be_2024_10_01,0,2025-04-01
CUS_0x7c47,CUS_0x7c47_2024_10_01,1,2025-04-01
CUS_0x7c73,CUS_0x7c73_2024_10_01,1,2025-04-01
CUS_0x7ccf,CUS_0x7ccf_2024_10_01,1,2025-04-01
CUS_0x7d0a,CUS_0x7d0a_2024_10_01,0,2025-04-01
CUS_0x7dec,CUS_0x7dec_2024_10_01,0,2025-04-01
CUS_0x7df9,CUS_0x7df9_2024_10_01,0,2025-04-01
CUS_0x7e94,CUS_0x7e94_2024_10_01,0,2025-04-01
CUS_0x80ed,CUS_0x80ed_2024_10_01,1,2025-04-01
CUS_0x8176,CUS_0x8176_2024_10_01,0,2025-04-01
CUS_0x82b3,CUS_0x82b3_2024_10_01,0,2025-04-01
CUS_0x8337,CUS_0x8337_2024_10_01,0,2025-04-01
CUS_0x843e,CUS_0x843e_2024_10_01,0,2025-04-01
CUS_0x8563,CUS_0x8563_2024_10_01,0,2025-04-01
CUS_0x85b2,CUS_0x85b2_2024_10_01,0,2025-04-01
CUS_0x860,CUS_0x860_2024_10_01,0,2025-04-01
CUS_0x8603,CUS_0x8603_2024_10_01,0,2025-04-01
CUS_0x864,CUS_0x864_2024_10_01,0,2025-04-01
CUS_0x8697,CUS_0x8697_2024_10_01,0,2025-04-01
CUS_0x86ab,CUS_0x86ab_2024_10_01,0,2025-04-01
CUS_0x87a3,CUS_0x87a3_2024_10_01,1,2025-04-01
CUS_0x87c5,CUS_0x87c5_2024_10_01,0,2025-04-01
CUS_0x87d0,CUS_0x87d0_2024_10_01,1,2025-04-01
CUS_0x87df,CUS_0x87df_2024_10_01,0,2025-04-01
CUS_0x883b,CUS_0x883b_2024_10_01,0,2025-04-01
CUS_0x885,CUS_0x885_2024_10_01,0,2025-04-01
CUS_0x88f2,CUS_0x88f2_2024_10_01,0,2025-04-01
CUS_0x8988,CUS_0x8988_2024_10_01,0,2025-04-01
CUS_0x899,CUS_0x899_2024_10_01,1,2025-04-01
CUS_0x8b2d,CUS_0x8b2d_2024_10_01,0,2025-04-01
CUS_0x8b85,CUS_0x8b85_2024_10_01,0,2025-04-01
CUS_0x8bb5,CUS_0x8bb5_2024_10_01,1,2025-04-01
CUS_0x8c9c,CUS_0x8c9c_2024_10_01,0,2025-04-01
CUS_0x8ccd,CUS_0x8ccd_2024_10_01,0,2025-04-01
CUS_0x8d39,CUS_0x8d39_2024_10_01,1,2025-04-01
CUS_0x8d45,CUS_0x8d45_2024_10_01,1,2025-04-01
CUS_0x8d6b,CUS_0x8d6b_2024_10_01,0,2025-04-01
CUS_0x1038,CUS_0x1038_2024_10_01,0,2025-04-01
CUS_0x104f,CUS_0x104f_2024_10_01,0,2025-04-01
CUS_0x10a9,CUS_0x10a9_2024_10_01,0,2025-04-01
CUS_0x111b,CUS_0x111b_2024_10_01,0,2025-04-01
CUS_0x1123,CUS_0x1123_2024_10_01,1,2025-04-01
CUS_0x1151,CUS_0x1151_2024_10_01,0,2025-04-01
CUS_0x1193,CUS_0x1193_2024_10_01,0,2025-04-01
CUS_0x1277,CUS_0x1277_2024_10_01,0,2025-04-01
CUS_0x1278,CUS_0x1278_2024_10_01,0,2025-04-01
CUS_0x132f,CUS_0x132f_2024_10_01,1,2025-04-01
CUS_0x13fa,CUS_0x13fa_2024_10_01,1,2025-04-01
CUS_0x1410,CUS_0x1410_2024_10_01,1,2025-04-01
CUS_0x1436,CUS_0x1436_2024_10_01,0,2025-04-01
CUS_0x1447,CUS_0x1447_2024_10_01,0,2025-04-01
CUS_0x14d9,CUS_0x14d9_2024_10_01,0,2025-04-01
CUS_0x1540,CUS_0x1540_2024_10_01,0,2025-04-01
CUS_0x155b,CUS_0x155b_2024_10_01,1,2025-04-01
CUS_0x157d,CUS_0x157d_2024_10_01,0,2025-04-01
CUS_0x1600,CUS_0x1600_2024_10_01,1,2025-04-01
CUS_0x1607,CUS_0x1607_2024_10_01,0,2025-04-01
CUS_0x1612,CUS_0x1612_2024_10_01,0,2025-04-01
CUS_0x1663,CUS_0x1663_2024_10_01,0,2025-04-01
CUS_0x1673,CUS_0x1673_2024_10_01,0,2025-04-01
CUS_0x1680,CUS_0x1680_2024_10_01,1,2025-04-01
CUS_0x16be,CUS_0x16be_2024_10_01,0,2025-04-01
CUS_0x16f5,CUS_0x16f5_2024_10_01,0,2025-04-01
CUS_0x176b,CUS_0x176b_2024_10_01,0,2025-04-01
CUS_0x17b5,CUS_0x17b5_2024_10_01,0,2025-04-01
CUS_0x17ff,CUS_0x17ff_2024_10_01,0,2025-04-01
CUS_0x1820,CUS_0x1820_2024_10_01,1,2025-04-01
CUS_0x18e1,CUS_0x18e1_2024_10_01,0,2025-04-01
CUS_0x18f3,CUS_0x18f3_2024_10_01,0,2025-04-01
CUS_0x195b,CUS_0x195b_2024_10_01,0,2025-04-01
CUS_0x1ad6,CUS_0x1ad6_2024_10_01,0,2025-04-01
CUS_0x1ae8,CUS_0x1ae8_2024_10_01,0,2025-04-01
CUS_0x1b9c,CUS_0x1b9c_2024_10_01,0,2025-04-01
CUS_0x1c06,CUS_0x1c06_2024_10_01,1,2025-04-01
CUS_0x1c58,CUS_0x1c58_2024_10_01,0,2025-04-01
CUS_0x1dfd,CUS_0x1dfd_2024_10_01,0,2025-04-01
CUS_0x1ea5,CUS_0x1ea5_2024_10_01,0,2025-04-01
CUS_0x1ebe,CUS_0x1ebe_2024_10_01,0,2025-04-01
CUS_0x1edd,CUS_0x1edd_2024_10_01,0,2025-04-01
CUS_0x1efa,CUS_0x1efa_2024_10_01,0,2025-04-01
CUS_0x1f19,CUS_0x1f19_2024_10_01,0,2025-04-01
CUS_0x1f34,CUS_0x1f34_2024_10_01,0,2025-04-01
CUS_0x1f42,CUS_0x1f42_2024_10_01,0,2025-04-01
CUS_0x1f7d,CUS_0x1f7d_2024_10_01,1,2025-04-01
CUS_0x1f97,CUS_0x1f97_2024_10_01,0,2025-04-01
CUS_0x1fcb,CUS_0x1fcb_2024_10_01,0,2025-04-01
CUS_0x1fdc,CUS_0x1fdc_2024_10_01,1,2025-04-01
CUS_0x1fec,CUS_0x1fec_2024_10_01,0,2025-04-01
CUS_0x20b5,CUS_0x20b5_2024_10_01,0,2025-04-01
CUS_0x20b8,CUS_0x20b8_2024_10_01,0,2025-04-01
CUS_0x219a,CUS_0x219a_2024_10_01,0,2025-04-01
CUS_0x2208,CUS_0x2208_2024_10_01,0,2025-04-01
CUS_0x22a1,CUS_0x22a1_2024_10_01,0,2025-04-01
CUS_0x22d4,CUS_0x22d4_2024_10_01,1,2025-04-01
CUS_0x232d,CUS_0x232d_2024_10_01,0,2025-04-01
CUS_0x23a5,CUS_0x23a5_2024_10_01,0,2025-04-01
